Study Accession,Sample Accession or Sample ID,gmhi_value,isHealthy
PRJEB6456,SAMEA2580292,0.6762358970476287,True
PRJNA290729,SAMN03922451,0.676653383229423,False
PRJNA319574,SAMN06110232,0.6781880534584135,True
PRJEB1220,SAMEA2042510,0.6811146324589832,False
PRJEB12123,SAMEA3708561,0.6812785280811237,True
PRJEB1220,SAMEA2042500,0.6821565391998284,False
PRJNA48479,SAMN00037735,0.6824291932173351,True
PRJEB6070,SAMEA2466980,0.6827508981076528,True
PRJEB6997,SAMEA2737873,0.6841955374483795,True
V1,RHB_RAM_0017,0.6850140383108807,False
PRJEB6997,SAMEA2737867,0.6853408408625494,True
PRJEB1786,SAMEA1906537,0.6872031094382764,False
PRJEB1220,SAMEA1967055,0.6885993159646315,False
PRJEB4336,SAMEA2150168,0.6886498625967397,False
PRJNA319574,SAMN06110324,0.6895884202899724,True
PRJNA268964,SAMN03283253,0.6898495132149247,True
PRJNA389280,SAMN07424259,0.6901377480521378,False
N1,SAMN07449008,0.6979030466406435,True
PRJEB11532,SAMEA3664518,0.699050884466532,True
PRJNA278393,SAMN03418284,0.7004668116171178,True
N1,SAMN07449007,0.7022110051766558,True
PRJEB6070,SAMEA2467024,0.7054157027597208,True
PRJEB1220,SAMEA2042980,0.7076886489296866,False
PRJNA48479,SAMN00073365,0.7082608750338135,True
PRJEB12123,SAMEA3708466,0.7105807227571938,False
PRJNA319574,SAMN06110017,0.7114467237696854,True
PRJNA48479,SAMN00070761,0.7120619180573182,True
PRJEB15371,SAMEA4431949,0.7125502964864184,False
PRJNA290729,SAMN03922458,0.7142363810561285,False
PRJEB6337,SAMEA2582002,0.7168526758411178,True
N8,SAMEA4817932,0.7175152480323178,True
PRJEB12123,SAMEA3708572,0.717521238062931,True
PRJEB1786,SAMEA1906557,0.7175600241495224,False
PRJEB21528,SAMEA104142349,0.7184835933240319,True
PRJNA422434,SAMN00791945,0.7184835933240319,True
N5,SRR5279247,0.7191710566699245,False
PRJEB11532,SAMEA3664710,0.7195345421562739,True
PRJEB8094,SAMEA3182058,0.7240530180188336,False
PRJEB4336,SAMEA2142970,0.7251046274160721,False
PRJEB6456,SAMEA2579929,0.7274501026218793,True
PRJNA422434,SAMN00791923,0.729355651786262,False
PRJNA48479,SAMN00040286,0.7293574195170526,True
PRJNA319574,SAMN06110098,0.7311019974336821,True
PRJNA328899,SAMN05414993,0.7312052394956218,True
PRJEB6070,SAMEA2466937,0.7327038505170522,False
PRJEB1786,SAMEA1906570,0.7328273556049187,False
PRJEB6997,SAMEA2737716,0.7332853181898218,False
PRJNA48479,SAMN00078732,0.7353680708253628,True
PRJNA422434,SAMN00792042,0.7355169701944492,False
N8,SAMEA4817908,0.7361713369797639,True
PRJEB4336,SAMEA2144223,0.736759177457711,False
PRJEB6337,SAMEA2581918,0.7375204138912339,True
PRJEB13870,SAMEA3951613,0.7388202596795436,True
PRJNA319574,SAMN06110264,0.7395263904581814,True
PRJEB4336,SAMEA2143863,0.7404189135153112,False
PRJNA48479,SAMN00032708,0.7422553626553755,True
PRJEB11532,SAMEA3664526,0.743784245950597,True
PRJEB12123,SAMEA3708608,0.7450677037723742,True
PRJNA422434,SAMN00715181,0.7474087076114737,True
PRJNA319574,SAMN06110215,0.7475140019651996,True
PRJEB11532,SAMEA3665191,0.7478639459308218,True
PRJEB1220,SAMEA2042993,0.7481810420883444,False
PRJEB7774,SAMEA3136672,0.748451104441902,True
PRJEB1220,SAMEA2042604,0.7485102908195698,False
PRJEB6456,SAMEA2580080,0.7489307377441824,True
PRJNA422434,SAMN00715133,0.7490819538837087,False
N1,SAMN07448997,0.7503448092030494,True
PRJEB6070,SAMEA2467010,0.755680000964591,True
PRJNA48479,SAMN00040485,0.7572467599935364,True
N7,SAMN08814022,0.7594664263917669,False
L1,SAMEA2582179,0.760672982584176,False
PRJNA328899,SAMN05414921,0.7609413877381552,True
PRJNA328899,SAMN05414931,0.7648313438086976,True
PRJEB12123,SAMEA3708495,0.7654617619822008,False
PRJEB4336,SAMEA2153397,0.7669769632842414,False
PRJEB11532,SAMEA3664823,0.77052875364811,True
PRJEB6997,SAMEA2737681,0.7705765052230951,True
PRJNA422434,SAMN00792054,0.7746811040587912,False
N5,SRR5279235,0.7749019728637864,False
H1,SAMEA103958145,0.7754161894946133,True
N8,SAMEA4817941,0.775546122261555,True
PRJNA319574,SAMN06110399,0.7758505352076364,True
PRJNA48479,SAMN00035531,0.7765882665765114,True
PRJEB11532,SAMEA3664609,0.7768473387062822,True
N1,SAMN07448976,0.777043562687609,True
PRJNA48479,SAMN00042437,0.7775567752637549,True
N1,SAMN07448999,0.7803638870360738,True
PRJEB6337,SAMEA2581881,0.7810513370014073,True
PRJNA319574,SAMN06110349,0.7820168283901604,True
PRJNA319574,SAMN06110327,0.782431055429028,True
PRJNA319574,SAMN06110352,0.7838983465153224,True
PRJEB6997,SAMEA2737848,0.7842805788205633,False
N7,SAMN08813990,0.7858448710890188,False
PRJEB12449,SAMEA3879571,0.7859893502905687,True
PRJNA319574,SAMN06110397,0.7881424858350872,True
PRJEB1220,SAMEA2042579,0.789887410002471,False
PRJNA48479,SAMN00045606,0.7907692981208925,True
PRJEB4336,SAMEA2155255,0.7915390683996363,True
PRJEB6070,SAMEA2467061,0.795277095294993,False
PRJNA305507,SAMN04329772,0.7956923302697022,True
PRJEB1220,SAMEA2042662,0.7971265158326353,True
PRJEB11532,SAMEA3664715,0.7979007153442377,True
PRJEB21528,SAMEA104142229,0.7987997127018475,True
PRJNA268964,SAMN03283284,0.7988242790632907,True
PRJNA177201,SAMN01760945,0.799319582540821,False
PRJEB12123,SAMEA3708607,0.8014978576770814,True
PRJEB1220,SAMEA2042911,0.8018419552797901,False
PRJEB7774,SAMEA3136671,0.8021465156119217,True
PRJEB4336,SAMEA1964687,0.8041472161741506,False
PRJNA319574,SAMN06110228,0.8041495950237788,True
PRJNA328899,SAMN05414997,0.8053538854853967,True
PRJNA305507,SAMN04329764,0.8054171053925775,True
PRJEB11532,SAMEA3664968,0.806417662206291,True
PRJEB11532,SAMEA3664951,0.8064692057478567,True
PRJDB3601,SAMD00036430,0.8065405587158357,True
PRJNA177201,SAMN01760937,0.8068671703025009,True
PRJNA278393,SAMN03418266,0.809236111006757,True
PRJEB12449,SAMEA3879573,0.8095774295880428,False
PRJNA278393,SAMN03418279,0.8101869335790679,True
PRJEB1220,SAMEA2042427,0.8102933970913428,False
PRJEB4336,SAMEA2155512,0.8136392109363794,False
PRJNA48479,SAMN00045293,0.8141579669160658,True
PRJNA48479,SAMN00070035,0.8143425046572941,True
PRJNA305507,SAMN04329781,0.8156278057556638,True
PRJNA268964,SAMN03283282,0.8162456292449823,False
PRJEB11532,SAMEA3664549,0.8164625349209016,True
PRJEB1786,SAMEA1906581,0.8166118770015532,False
PRJNA422434,SAMN00715179,0.8169939568812734,False
PRJEB6997,SAMEA2737841,0.8204402144432982,True
N7,SAMN08813971,0.8205685062940506,False
PRJEB21528,SAMEA104142159,0.8244147074031684,False
PRJEB12123,SAMEA3708710,0.8249828587960376,True
PRJNA48479,SAMN00037274,0.8251070413702362,True
PRJEB11532,SAMEA3646687,0.8259534583182832,True
L1,SAMEA2582065,0.8261634801775156,False
PRJEB12123,SAMEA3708590,0.8271609465180286,True
PRJNA48479,SAMN00143093,0.8277073749706546,True
PRJEB8094,SAMEA3182048,0.8281093153813909,False
PRJNA373879,SAMN07533679,0.8299427950788546,True
PRJNA319574,SAMN06110013,0.834475211505535,True
PRJNA268964,SAMN03283251,0.8352071455272526,True
N1,SAMN07449068,0.8359711133428005,True
PRJNA328899,SAMN05414913,0.8362717849156966,True
PRJNA319574,SAMN06110064,0.8370137737527918,True
PRJEB11532,SAMEA3664759,0.8372968081768017,True
PRJNA48479,SAMN00042702,0.8382493706383944,True
PRJEB1220,SAMEA2042115,0.840359110846764,True
PRJEB1786,SAMEA1906574,0.8417914238717891,False
PRJNA278393,SAMN03418280,0.8427209157368968,True
PRJEB1220,SAMEA2041926,0.8429458790688028,False
PRJEB12123,SAMEA3708599,0.8431988153517835,True
PRJEB1220,SAMEA2042009,0.8436120690250397,True
PRJNA48479,SAMN00032521,0.8453741935261083,True
PRJEB12123,SAMEA3708563,0.8471003823118014,True
PRJNA48479,SAMN00043827,0.8479174606740043,True
PRJNA319574,SAMN06110155,0.8481677284180449,True
PRJEB6070,SAMEA2467030,0.8504652002299768,True
PRJNA319574,SAMN06110348,0.853207244850998,True
PRJEB12449,SAMEA3879507,0.8540574591326765,False
PRJEB6337,SAMEA2581928,0.854427141281639,True
PRJEB1220,SAMEA2042554,0.8581761197231075,False
PRJNA278393,SAMN03418264,0.8584945656103369,True
PRJNA48479,SAMN00097954,0.8588196651177589,True
N1,SAMN07448995,0.8596968764906177,True
PRJEB6337,SAMEA2581911,0.8605851717367679,True
PRJEB7774,SAMEA3178943,0.8642004213080989,True
PRJEB11532,SAMEA3664669,0.8642505841998399,True
PRJDB3601,SAMD00036434,0.8648187617334919,True
PRJEB21528,SAMEA104142132,0.8649395142629676,True
PRJEB11532,SAMEA3664539,0.8664081141623302,True
PRJEB1786,SAMEA1906445,0.8666756187763106,False
PRJEB1786,SAMEA1906538,0.8671726595218642,False
PRJNA422434,SAMN00715153,0.8674891923767264,False
PRJNA319574,SAMN06110081,0.8697098550882162,True
PRJEB12123,SAMEA3708592,0.8704812464324344,True
N5,SRR5279241,0.8707565131296389,False
PRJNA290729,SAMN03922461,0.8711427864195376,False
PRJEB6337,SAMEA2581939,0.8724569804632771,True
PRJNA319574,SAMN06110278,0.8736761558716009,True
PRJNA319574,SAMN06110123,0.8749871953624253,True
PRJEB1220,SAMEA2041933,0.8755943381971382,True
PRJEB1220,SAMEA2042614,0.8758045329550632,False
PRJEB11532,SAMEA3664929,0.877859564381122,True
PRJNA319574,SAMN06110203,0.8797793045042921,True
PRJEB6337,SAMEA2581951,0.8817561292293353,True
PRJNA48479,SAMN00139730,0.8821954396008687,True
PRJEB19090,SAMEA53401918,0.8823757340200855,True
PRJEB6070,SAMEA2467058,0.8828861742009703,False
L1,SAMEA2582178,0.8875715105613464,False
PRJNA48479,SAMN00043289,0.8876414655739154,True
PRJNA319574,SAMN06110328,0.8883011730000406,True
PRJEB1220,SAMEA2042658,0.8897397437935006,False
PRJNA48479,SAMN00095238,0.890236702791758,True
PRJEB12449,SAMEA3879583,0.8911507626265437,False
N7,SAMN08813982,0.8913229601441643,False
PRJEB6337,SAMEA2581931,0.8929013794513182,True
PRJNA48479,SAMN00075542,0.8936664117051132,True
PRJEB12449,SAMEA3879542,0.8940209034479095,True
PRJEB1220,SAMEA2042607,0.8954598241054518,False
PRJNA278393,SAMN03418271,0.8989184091996956,True
PRJEB11532,SAMEA3646728,0.8993608220619175,True
PRJEB4336,SAMEA2159162,0.8995103054703631,False
C1,SRR3582173,0.9009827619316798,False
PRJEB11532,SAMEA3646695,0.9022748696909552,True
PRJNA319574,SAMN06110142,0.9032334849291465,True
PRJNA319574,SAMN06110276,0.904008553381973,True
PRJNA48479,SAMN00084528,0.9076804009340578,True
PRJNA422434,SAMN00715169,0.9078383149162909,False
PRJEB11532,SAMEA3665251,0.9085755548572266,True
PRJNA48479,SAMN00032676,0.910687947315845,True
V1,RHB_RAM_0108,0.9107755786806584,False
PRJEB11532,SAMEA3665035,0.9113351380213336,True
PRJNA48479,SAMN00044801,0.9135947420898275,True
PRJEB6337,SAMEA2581894,0.9145207692508331,True
PRJEB1786,SAMEA1906494,0.9156185423404241,False
PRJEB6997,SAMEA2737802,0.9157938975175516,True
PRJNA422434,SAMN00715255,0.9160297498207933,True
PRJEB6070,SAMEA2466908,0.9162502264650653,False
PRJEB11532,SAMEA3646770,0.9165913002529323,True
PRJEB11532,SAMEA3664547,0.9173904749351974,True
N1,SAMN07449070,0.9187806723758478,True
PRJEB8094,SAMEA3182062,0.9198646709624488,True
PRJEB11532,SAMEA3664775,0.9246766801537077,True
PRJEB6337,SAMEA2581965,0.9258592130334747,True
PRJNA319574,SAMN06110170,0.9272750621837108,True
PRJNA48479,SAMN00087502,0.930206065982543,True
PRJEB6070,SAMEA2466898,0.9326237127943842,True
N8,SAMEA4817971,0.9347567193147358,False
PRJEB12123,SAMEA3708460,0.9351067156350096,False
PRJNA319574,SAMN06110433,0.935551327590315,True
PRJNA305507,SAMN04329776,0.9367216631211697,True
PRJEB6456,SAMEA2579950,0.9374951461681815,True
PRJDB3601,SAMD00036398,0.9392133675259875,True
PRJNA268964,SAMN03283276,0.9394400830297681,False
PRJNA328899,SAMN05414979,0.9402094769978699,True
PRJEB6337,SAMEA2581985,0.9411086491484427,False
PRJNA319574,SAMN06110204,0.9416222765232853,True
PRJNA422434,SAMN00792027,0.9419989702907109,False
PRJEB6070,SAMEA2467011,0.9422485395125001,True
PRJNA48479,SAMN00085508,0.9424326699910052,True
PRJNA48479,SAMN00037313,0.9424496149980254,True
PRJEB10878,SAMEA3541481,0.9433666136746653,False
PRJEB4336,SAMEA2156850,0.9446282965683267,True
PRJEB12123,SAMEA3708594,0.945196057218166,True
PRJEB6456,SAMEA2579925,0.9466581070926358,True
PRJEB11532,SAMEA3664838,0.9470062515585319,True
N1,SAMN07449000,0.9472520944551948,True
PRJEB1786,SAMEA1906551,0.9478848486545278,False
PRJEB6337,SAMEA2581970,0.9481473416551512,False
PRJEB11532,SAMEA3646765,0.9485136057404797,True
PRJEB6070,SAMEA2466965,0.9504024364293447,True
PRJEB12123,SAMEA3708642,0.9519479337855851,False
PRJEB12123,SAMEA3708512,0.9521784714021441,False
PRJEB12449,SAMEA3879550,0.9535783077624799,True
PRJNA319574,SAMN06110156,0.9547717871865378,True
PRJNA48479,SAMN00082064,0.9548705073010816,True
PRJEB11532,SAMEA3664766,0.9569343921533441,True
PRJEB6337,SAMEA2581969,0.9579669531074827,True
PRJEB1786,SAMEA1906528,0.9609513371009603,False
PRJEB21528,SAMEA104142198,0.9612077246548439,False
PRJEB15371,SAMEA4431941,0.9638359055808609,True
C1,SRR3582153,0.9662837571021999,False
PRJNA177201,SAMN01760980,0.9669744934699452,True
PRJNA319574,SAMN06110268,0.9679817358795728,True
PRJEB12449,SAMEA3879502,0.969104803824371,False
PRJEB6456,SAMEA2580044,0.9694250830110184,True
PRJNA328899,SAMN05414917,0.9697614062307837,True
PRJNA319574,SAMN06110375,0.9698934585093624,True
N7,SAMN08814023,0.9724056229432423,False
PRJEB1786,SAMEA1906491,0.9733029674332536,True
PRJEB1220,SAMEA2042555,0.973722114882592,True
PRJEB6456,SAMEA2580016,0.9737352840101173,True
PRJNA389280,SAMN07424394,0.9743678220214196,False
PRJEB1220,SAMEA2042569,0.9762399902582064,False
N8,SAMEA4817973,0.977056566889645,True
PRJEB6070,SAMEA2467032,0.9788602006632467,False
PRJNA48479,SAMN00142287,0.9818620076315404,True
PRJEB21528,SAMEA104142145,0.9823639590633843,True
PRJNA48479,SAMN00075991,0.9829657570295215,True
PRJEB6456,SAMEA2580076,0.9855971699771158,True
PRJNA319574,SAMN06110186,0.9881660624578513,True
N7,SAMN08814020,0.9889891149512906,False
PRJEB1690,SAMEA2055266,0.9893194991983464,True
PRJEB6337,SAMEA2582009,0.9899628751516115,True
PRJEB6997,SAMEA2737804,0.9905257065785461,False
N8,SAMEA4817901,0.9926183104137035,False
PRJEB12123,SAMEA3708469,0.9934957767929234,False
PRJNA373879,SAMN07534777,0.9939094555568523,False
PRJEB1786,SAMEA1906452,0.9949547732653456,False
PRJEB12123,SAMEA3708472,0.9954907650449613,False
PRJEB12449,SAMEA3879572,0.9955166237910276,False
PRJEB11532,SAMEA3664788,0.9980380570133873,True
PRJEB1690,SAMEA2055293,1.0017911189683688,True
N1,SAMN07449009,1.0020205216336666,True
H1,SAMEA103958153,1.00241834335124,True
PRJEB11532,SAMEA3664707,1.0032848715799327,True
PRJEB1220,SAMEA2042006,1.0076575929400207,True
PRJNA328899,SAMN05414982,1.0085680265910475,True
PRJNA319574,SAMN06110092,1.0085744373024328,True
PRJEB1220,SAMEA2042452,1.0095670018020875,False
PRJEB1786,SAMEA1906535,1.01012912477474,False
PRJEB1786,SAMEA1906563,1.0111173351343195,True
PRJDB3601,SAMD00036372,1.0111762134225364,True
PRJEB12123,SAMEA3708548,1.012154690242717,True
PRJDB3601,SAMD00036211,1.0123480398996647,True
N8,SAMEA4817902,1.0141937161594952,True
PRJNA389280,SAMN07424261,1.0172689483292883,False
PRJNA319574,SAMN06110126,1.0196804631859093,True
PRJNA48479,SAMN00041186,1.0206195769641495,True
PRJEB1220,SAMEA2042566,1.0223978880297024,False
PRJDB3601,SAMD00036441,1.0256801357290617,True
PRJEB12123,SAMEA3708569,1.0264516278070754,True
PRJNA278393,SAMN03418269,1.0277819102021446,True
N8,SAMEA4817955,1.0301387295319198,True
PRJNA389280,SAMN07424501,1.0311566103055965,False
PRJEB1786,SAMEA1906554,1.0314245950965621,False
N1,SAMN07449016,1.031890173144958,True
PRJEB11532,SAMEA3664653,1.0328797794155529,True
PRJNA319574,SAMN06110252,1.0329276718782578,True
PRJNA278393,SAMN03418252,1.0336379090790637,True
N8,SAMEA4817914,1.0346188096959408,True
PRJEB1220,SAMEA2041931,1.0348910943891185,True
PRJEB6997,SAMEA2737671,1.0353496897810208,False
V1,RHB_RAM_0163,1.0356851419694661,False
PRJNA319574,SAMN06110417,1.0363207695634182,True
PRJNA319574,SAMN06110231,1.039046050297021,True
PRJNA319574,SAMN06110213,1.0406715877036326,True
PRJEB6456,SAMEA2580284,1.0409619567678845,True
PRJEB11532,SAMEA3665012,1.0417710392062132,True
N4,SRR5275401,1.0420165470379468,False
PRJNA305507,SAMN04329762,1.043705245147018,True
PRJNA319574,SAMN06110140,1.044675424341639,True
PRJNA319574,SAMN06110001,1.045884362590031,True
PRJNA319574,SAMN06110384,1.0460505125202042,True
PRJNA48479,SAMN00043355,1.0465347388455168,True
PRJEB11532,SAMEA3664830,1.0467451564383088,True
PRJEB6456,SAMEA2580228,1.0475076882574719,True
N4,SRR5275433,1.0509618739630144,False
PRJEB6337,SAMEA2581879,1.050965846424756,True
PRJNA268964,SAMN03283269,1.0530304532901293,False
PRJNA268964,SAMN03283256,1.0531375091356951,True
PRJEB11532,SAMEA3665110,1.054615850215184,True
PRJEB12947,SAMEA3888898,1.0550466377020726,False
PRJEB8094,SAMEA3182068,1.0550987117476973,True
PRJNA319574,SAMN06110282,1.0554306591911098,True
N1,SAMN07448987,1.0568401348547143,True
PRJNA328899,SAMN05414981,1.0578965466468693,True
PRJEB21528,SAMEA104142331,1.062575848739924,True
PRJEB13870,SAMEA3951612,1.0636526817911616,True
N1,SAMN07449064,1.063762075169101,True
PRJNA319574,SAMN06110415,1.0643066378667787,True
PRJNA422434,SAMN00792038,1.0679753325983192,False
PRJEB1220,SAMEA2042431,1.0699197807653882,False
N1,SAMN07448986,1.070623065014739,True
PRJEB11532,SAMEA3664534,1.0738004865555948,True
PRJNA319574,SAMN06110455,1.074074353517982,True
PRJNA319574,SAMN06110111,1.0741391786988062,True
PRJNA48479,SAMN00045483,1.0750547035135136,True
N1,SAMN07449011,1.0762502649962116,True
PRJEB4336,SAMEA2162573,1.077249309627391,True
PRJEB1786,SAMEA1906429,1.0776820659165565,False
PRJEB6070,SAMEA2466977,1.0779229059310793,False
PRJNA422434,SAMN00791959,1.082062860170696,True
PRJNA319574,SAMN06110051,1.0839823316366806,True
PRJNA422434,SAMN00715230,1.084539410504703,False
PRJNA319574,SAMN06110054,1.0851814389858936,True
PRJEB11532,SAMEA3665260,1.0857240170756715,True
PRJEB6997,SAMEA2737723,1.086337269426229,True
PRJEB8094,SAMEA3182054,1.0879825644662124,True
PRJEB6337,SAMEA2581915,1.0881979885790618,True
PRJNA48479,SAMN00039134,1.090914753079403,True
PRJEB11532,SAMEA3665141,1.0912919134689276,True
H1,SAMEA103958159,1.091385464768316,True
N1,SAMN07449053,1.0919310259713808,True
PRJEB11532,SAMEA3664640,1.0934332989743423,True
PRJEB11532,SAMEA3664501,1.0936920187282564,True
PRJEB1220,SAMEA2042655,1.0936961428160168,False
PRJEB11532,SAMEA3664807,1.0945476420564522,True
PRJNA319574,SAMN06110109,1.0950077060368897,True
PRJEB11532,SAMEA3646760,1.0976551191531925,True
PRJNA319574,SAMN06110308,1.098080921534279,True
N8,SAMEA4817895,1.0992761280185002,True
PRJEB11532,SAMEA3646726,1.1017329401904805,True
PRJNA48479,SAMN00067053,1.1036418773735301,True
PRJEB11532,SAMEA3664673,1.1057045129968937,True
PRJEB11532,SAMEA3665142,1.1064170748575546,True
N1,SAMN07448972,1.1065412302076252,True
PRJEB7774,SAMEA3136675,1.1069520423276957,True
PRJEB15371,SAMEA4431966,1.1085889064201133,True
PRJNA389280,SAMN07424479,1.1104048898474588,False
PRJNA328899,SAMN05414980,1.1104956228239753,True
PRJEB6070,SAMEA2467054,1.1118866512471743,False
PRJNA319574,SAMN06110253,1.114403504821413,True
PRJEB12123,SAMEA3708628,1.1144792563197388,True
PRJNA373879,SAMN07534319,1.1146625583967993,False
PRJEB1786,SAMEA1906549,1.1157367725125054,False
PRJNA373879,SAMN07534496,1.1174095031895654,False
PRJEB7774,SAMEA3136749,1.117954187699599,False
PRJEB8094,SAMEA3182053,1.119411346087895,True
PRJNA319574,SAMN06110067,1.120155523804656,True
N8,SAMEA4817961,1.1213412612170695,True
PRJNA319574,SAMN06110255,1.1248541187244447,True
PRJEB11532,SAMEA3664990,1.1262476619917878,True
PRJNA389280,SAMN07424418,1.126767447363899,True
PRJNA278393,SAMN03418272,1.1269324644919008,True
PRJNA373879,SAMN07534656,1.1278008555329082,True
PRJNA48479,SAMN00074361,1.1297945324529035,True
PRJEB11532,SAMEA3665153,1.1309997461029682,True
PRJEB6337,SAMEA2581941,1.1313172489142027,True
PRJDB3601,SAMD00036217,1.1323160639959737,False
N4,SRR5275465,1.1324684210069222,False
PRJEB11532,SAMEA3664916,1.1324717703927338,True
PRJEB6337,SAMEA2581901,1.1326222163616493,True
C1,SRR3582159,1.1336620172852618,False
PRJEB1220,SAMEA2042656,1.133868085554193,False
PRJEB6337,SAMEA2581906,1.1359927972079162,True
PRJNA305507,SAMN04329816,1.1372088692236912,True
PRJEB11532,SAMEA3664866,1.1406611517097374,True
PRJEB1220,SAMEA2042558,1.1408284548281864,False
PRJNA319574,SAMN06110407,1.1440914344936346,True
PRJEB19090,SAMEA53404918,1.1444043777137773,True
N5,SRR5279266,1.147956228211576,False
PRJEB6456,SAMEA2580152,1.1483892231573471,True
PRJNA422434,SAMN00792093,1.1497818675197577,False
N1,SAMN07449072,1.1510379100870927,True
PRJEB11532,SAMEA3664927,1.1522112943279248,True
PRJEB8094,SAMEA3182047,1.1525105707619978,True
PRJNA48479,SAMN00078079,1.1529400698733347,True
PRJNA319574,SAMN06110245,1.1536029463137152,True
PRJNA328899,SAMN05414949,1.153932142892042,True
PRJEB6456,SAMEA2580132,1.1546957023761055,True
